epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,learning_rate,elapsed_seconds
34,0.8401657731444747,0.783752828072279,0.7521367521367521,0.729453568285713,0.7521973011780128,0.00025,13.178
35,0.8612452197957922,0.7455197445347778,0.7264957264957265,0.6976931942192169,0.7306997469344867,0.00025,13.327
36,0.8566912205130965,0.7832091942302182,0.7350427350427351,0.6816456176280957,0.7308807726830254,0.00025,13.208
37,0.8707354271853411,0.7133934411228212,0.7948717948717948,0.7708142960263338,0.7927170429975299,0.00025,13.269
38,0.8513972697434602,0.803793556160397,0.7008547008547008,0.6564890895873908,0.6891557555970113,0.00025,13.284
39,0.8385600262218051,0.8328282481584793,0.717948717948718,0.7083316427485674,0.7279981041326336,0.00025,13.68
40,0.8430994691672149,0.8334466727116169,0.6752136752136753,0.6368801574163214,0.6667941461256881,0.00025,13.245
41,0.8554553345397666,0.8028565028793792,0.7521367521367521,0.7176961142478384,0.746428146781816,0.00025,13.263
42,0.839598207562058,0.7686171119029706,0.7264957264957265,0.7012866306697744,0.7290584392953956,0.00025,13.084
43,0.8238395823372735,0.7105391272622296,0.7948717948717948,0.779936731839661,0.7955750079462065,0.00025,13.543
44,0.878360895757322,0.734522059177741,0.7521367521367521,0.7317061264187196,0.7551809389750007,0.00025,13.363
45,0.8199402575139646,0.7753413821387495,0.717948717948718,0.692504576709911,0.7211843181469293,0.00025,13.28
46,0.840109207895067,0.7639675367082286,0.7521367521367521,0.7088598402323892,0.74326201515744,0.00025,15.052
47,0.8258314746397513,0.7395877527375506,0.7692307692307693,0.7419194679945642,0.7703291940825266,0.00025,16.758
48,0.8467026631037394,0.7110426112627372,0.8034188034188035,0.776057340730163,0.801862060312482,0.00025,17.207
49,0.7792265273906567,0.8081335119712048,0.717948717948718,0.6786107772042437,0.7129951348644633,0.00025,15.361
50,0.8275663362609016,0.8926870167000681,0.6495726495726496,0.6312320470779634,0.6524053738020794,0.00025,15.811
51,0.8145845823817783,0.7770791283020606,0.7521367521367521,0.7391534311898081,0.7540942683082226,0.000125,15.016
52,0.7922686276612458,0.7388951495671884,0.7863247863247863,0.7520521792834165,0.7834041662642068,0.000125,15.036
53,0.7616539566605179,0.7157683609387814,0.7606837606837606,0.7360263193596527,0.7646494056750467,0.000125,15.345
54,0.7949338807000055,0.7324805613766369,0.7777777777777778,0.7600844901069549,0.7777329763850944,0.000125,14.961
55,0.7485652512974209,0.7367117802302042,0.7863247863247863,0.7688976600741307,0.7838835819227976,0.000125,15.492
56,0.7751075166243094,0.7141416182375362,0.8034188034188035,0.7862469828308337,0.803140088663261,0.000125,15.958
57,0.7920322091491134,0.7221253160228077,0.7863247863247863,0.7694590531187838,0.7860945959995013,0.000125,14.385
58,0.7759444899029202,0.7072358640850099,0.7863247863247863,0.7704671638633901,0.7888678595500076,0.000125,14.531
59,0.7822305140671907,0.7107707012412895,0.7777777777777778,0.7455148630320602,0.7763145917976528,0.000125,14.149
60,0.7825116846296523,0.7100742102688195,0.7863247863247863,0.7675247902364607,0.7863857432507319,0.000125,14.51
61,0.7839952579251042,0.7103369880435814,0.7777777777777778,0.7422013358789261,0.7770226961443998,0.000125,14.647
62,0.7937553648595457,0.7124908332131866,0.7606837606837606,0.7336454918417633,0.7567942805246621,0.000125,15.706
63,0.7922288704801489,0.7293836535551609,0.7435897435897436,0.7023830929861785,0.7339259099427401,0.000125,15.203
64,0.7487056100810016,0.6959777632330217,0.7692307692307693,0.7451773539351251,0.7659122939657363,6.25e-05,15.048
65,0.7880028305230318,0.6951599149113028,0.7777777777777778,0.7571604067669813,0.7787947165810428,6.25e-05,14.824
66,0.7723008879908809,0.7012835415000589,0.7948717948717948,0.760990281859847,0.7926363772071687,6.25e-05,15.018
67,0.7732632230829309,0.7138879477468312,0.7948717948717948,0.7710725900085168,0.7950985238170591,6.25e-05,15.671
68,0.7288360158602397,0.6991548589152149,0.8034188034188035,0.7733770858770859,0.8003480375275247,6.25e-05,14.397
69,0.7483580977828415,0.7100846716481396,0.7692307692307693,0.7390364084714278,0.7666451674447676,6.25e-05,14.471
70,0.7488905571125172,0.7130177604337024,0.8034188034188035,0.7787450388229319,0.8022703426056977,6.25e-05,14.176
71,0.746601383332853,0.7077896661228604,0.7863247863247863,0.7601418540777809,0.7858116118985685,6.25e-05,14.505
